1110101;BOCA DE PEDREGAL
1312214;POZOLANA
1312215;RIBEIRA CORUJINHA
1312216;SAO TOME
1312217;CURRALETE
1312218;ALTO SÃO TOMÉ
1312219;CHÃ DE ITÁLIA
1312220;CHÃ DE MATINHO
1312301;CHÃ DAS PIPAS
1312302;ORELEANO
1312303;CASA DE MEIO
1312401;ÁGUA DAS CALDEIRAS
1320101;BURRA
1320102;CAVOUCO PODRE
1320103;CHA BONITA
1320104;CHA DAURINCA
1320105;CHA DE BAIXO
1320106;CHA DE CIMA
1320107;CHA DE DRAGOEIRO
1320108;CHA DE FIGUEIRA
1320109;CHA FORA
1320110;CHA GORADO
1320111;CHA GREGORIO
1320112;CHA QUEIMADO
1320113;CHA SANTANA
1320114;CHANZINHA
1320115;COVOADA DESENFADO
1320116;COVOADA PURGUEIRA
1320117;DESENCAMINHADINHA
1320118;DOMINGUINHAS
1320119;FAIAL
1320120;HORTA TRAZ
1320122;LOMBO TANQUE
1320123;MINGALAO
1320124;SELADINHA
1320125;CALHAU LIMA
1320126;GORADO
1320127;LOMBO GORADO
1320128;OLIVEIRO
1320129;COVOADA
1320130;QUEIMADO
1320131;LOMBO D'OMBROSE/LOMBINHO
1320132;LADEIRA
1320133;BORDEIRA
1320201;CHA DE ALTO MIRA
1320202;CHA DE BRANQUINHO
1320203;CLEMENTINO
1320204;COVOADA BRANCA
1320205;COVOADA DE VASSOURA
1320206;CHÃ LIGEIRAO
1320301;BOCA DE CAVOUCO
1320302;BORDEIRA
1320303;CHÃ / LOMBINHO
1320401;CAVOUCO
1320402;CAVOUCO DE AGUA
1320403;CHA DE BEATRIZ
1320404;CHA DE ESTEVAO
1320405;CHA DE JACINTA
1320406;COUVADA
1320407;FUNDO JORGE LUIS
1320408;MIGUEL PIRES
1320409;LOMBO TANQUIM
1320410;LOMBO TOURO
1320411;LOMBO VELHO
1320412;PAU BONITO
1320413;SELADA
1320414;SELADINHA
1320501;CABECADA MARTIENE
1320502;CARVO EILINHO
1320503;CHA DE TAMBEQUE
1320504;CHA DE TOURIM
1320505;CHA FUNDO
1320506;ESPONJEIRO
1320507;ESTREITO MARTIENE
1320508;LOMBO COVOADA
1320509;PE DE COCO
1320510;PEDRA PILAO
1320511;VARZINHA
1320512;SARRANA
1320513;TCHÃ D'SARRANA
1320514;LOMBO
1320515;TCHÃN
1320516;FREDERIC
1320517;LOMBO D'ANTÓNIA
1320518;RIBEIRA
1320519;ESTREITO
1320520;CASA NOVA
1320521;SELADA
1320522;BORDEIRA
1320601;MONTE TRIGO
1320701;AGUA DAS PATAS
1320702;AGUA MARGOSA
1320703;ALDEIA
1320704;CHA DE CRUZ
1320705;CHA DE FERNANDO
1320706;CHA DE MANUELINHO
1320707;CHA DURA
1320708;CHA QUEIMADO
1320709;FIGUEIRINHA
1320710;PASCOAL ALVES
1320711;TABUADINHO / CHÃ FEIJOAL
1320712;MORRINHO DÉGUA
1320713;CHÃ DE JOAQUIM
1320801;CAVOUQUINHO
1320802;CHA BRANCA
1320803;CHA DE PASSAO
1320804;LADEIRA
1320805;LOMBO PELADO
1320806;MORRO DA RUSSA
1320807;PONTA DE PAREDE
1320808;PONTA LOMBINHO
1320809;TABUADO
1320810;LAGEDOS
1320811;CHÃO JOÃO CARLOS
1320812;BOMBE
1320813;CHÃ RECHA
1320814;CHÃ CHIQUEIRO
1320815;LOMBO IGREJA
1320817;LOMBO SELADINHA
1320818;LOMBO CHÃ D'AVENTURA
1320819;LOURENÇO MARCO
1320820;CHÃ SALVADOR
1320821;LOMBO LAGARTO
2110101;MATIOTA / CAIS ACOSTÁVEL
2110102;ALTO MIRAMAR / ALTO SANTO ANTÓNIO
2110103;ZONA MILITAR
2110104;TORRADA
2110105;ALTO SÃO NICOLAU
2110106;FORCA
2110107;CHÃ DE MONTE SOSSEGO
2110108;LAZARETO
2110109;MORRO BRANCO
2110110;BELA VISTA / PEDREIRA
2110111;CAMPINHO
2110112;CENTRO CIDADE / MORADA
2110113;CHÃ DE ALECRIM
2110114;CHÃ DE CEMITÉRIO
2110115;CRUZ JOÃO EVORA
2110116;DJI D'SAL
2110117;FONTE INÊS / ESPIA
2110118;FERNANDO PÓ / HORTA SECA
2110119;FONTE CÓNEGO
2110120;FONTE FILIPE
2110121;FONTE FRANÇÊS
2110122;MONTE / CRACA
2110123;MONTE SOSSEGO
2110124;MADEIRALZINHO
2110125;PEDRA ROLADA
2110126;RIBEIRA BOTE
2110127;RIBEIRA DA CRAQUINHA
2110128;RIBEIRA DE JULIÃO
2110129;RIBEIRINHA
2110130;VILA NOVA / LOMBO TANQUE
2110131;FORTINHO
2110201;LAMEIRÃO
2110202;MATO INGLÊS
2110203;PÉ DE VERDE
2110302;KM 6
2110303;RIBEIRA JULIAO
2110401;RIBEIRA DA VINHA
2110501;BAIRRO BRANCO
2110502;CALHAU
2110503;CHÃ DE MADEIRAL
2110504;MADEIRAL
2110505;KM 10
2110506;KM 11
2110507;KM 12
2110508;KM 13
2110509;KM 14
2110601;BAÍA DAS GATAS
2110602;NORTE DA BAÍA
2110603;SALAMANSA
2110701;SÃO PEDRO / SANTO ANDRE
3110101;CABEÇO
3110102;COVOADA
3110103;TOPO
3110104;SANTO ANTÓNIO
3110105;PORTAL
3110106;LADEIRA
3110107;LOMBO COVOADA
3110108;CHÃZINHA
3110109;PASSO COVOADA
3110110;LALAI
3110111;DOMINGUINHA
3110112;JOIA
3110113;CINTA
3110114;ALTO JOÃO MANUEL
3110201;ALTO
3110202;BORDA DA RIBEIRINHA
3110204;HORTA NOVA
3110205;LADEIRA GRANDE
3110206;LARGO CHAFARIZ
3110207;LARGO DJIDJA
3110208;MONTREIRO
3110209;PONTE
3110210;BATEL
3110211;CHÃ DE COBRA
3110212;CHÃ DE BOTE
3110213;ESTÂNCIA DE BRAZ
3110214;PONTA DE SALINA
3110215;CINTINHA
3110301;FAJA DE BAIXO
3110302;FURADO
3110303;MORRE HOMEM
3110304;RIBEIRA DOS BICHOS
3110305;TRAGO
3110306;GARÇOTO
3110307;CHÃ DE BARATA
3110308;JANONA
3110309;SANGALA
3110311;BURACÃO
3110312;PONTÃO
3110313;CABEÇO MORRE HOMEM
3110314;PELOURINHO
3110315;LOMBO DE FUNDO
3110316;GALERIA
3110317;CANTO MATIAS GOMES
3110318;ASSOMADA
3110401;MORAL
3110402;QUEIMADAS DE BAIXO
3110403;TERRA BRANCA
3110404;TERRA QUEBRADA
3110405;TRÁS DE LOMBO
3110406;LOMBO
3110407;CERRADO
3110408;CONCEIÇÃO
3110501;ALTO CANTREIRA
3110502;CAMARÕES
3110503;MICHINHA
3110504;MONTE BAIXO
3110505;TESTA
3120101;AGUA DAS PATAS
3120102;ALTO DE ESQUINHA
3120103;COXO DE AGUA. DAS PATAS
3120104;CANAL
3120105;TOPO
3120106;HORTA DE CIMA / HORTA GRANDE
3120107;CABEÇO DE AGUA  DAS PATAS
3120108;MÃE VELHA
3120109;PICO AGUDO
3120110;CAPINHO
3120201;BELEM DE BAIXO
3120202;BELEM DE CIMA
3120203;CHA DE LANCHA
3120204;LEM CORVO
3120205;TOPO DE AGUA
3120206;ZURIQUE
3120207;BELÉM
3120301;BOQUEIRAO
3120302;LOMBO DE BOQUEIRÃO
3120303;LOMBO ROBERTO
3120501;CACHACO
3120502;FUNDO PEDRO CLARA
3120503;ASSOMADA
3120504;DEGREDO
3120505;LOMBO
3120506;FUNDO ANTOLOPO
3120507;CRUZITINHA
3120508;FIGUEIRAS ALTAS
3120509;MONTE GORDO
3120510;GUDA
3120601;ASSOMADA DE VILA
3120602;CALEIJAO
3120603;MARICA
3120604;PICO TORTO
3120605;TOME PIRES
3120606;TRAVESSA TOME PIRES
3120607;CABECO DE CALEIJÃO
3120608;ÁGUA CANAL
3120609;CHÃ
3120610;HORTA NOVA
3120611;MORRINHO
3120612;CAMPO PREGUIÇA
3120613;ALTO CONSOLADO
3120702;CAMPINHO
3120703;CAMPINHO NORTE
3120704;CAMPINHO SUL
3120705;CRUZETA
3120706;FABATEIRA
3120707;ALTO MIGUEL ANTÓNIO
3120708;BELA SOMBRA
3120709;ESTÁBUA
3120710;BOCA DE CARVAO
3120711;FURNA
3120712;MARÉ BRANCO
3120713;LOMBO BRANCO
3120801;CARRICAL
3120802;R. ALTO
3120901;CARVOEIROS
3120902;MONTE BAIXO
3120903;CHÃ
3120904;MONTE CIMA
3120905;RIBEIRÃOZINHO
3121001;COVOADA CARDO
3121002;DELIGENCIA
3121003;RIBEIRA DE BAQUER
3121004;COELHA
3121101;CANTO FAJA
3121102;CHA MANCLARA
3121103;PICO AGUDO
3121104;LADEIRA ESTRADA
3121105;LOMBO DA GRAÇA
3121106;CALDEIRA QUENTE
3121107;CABEÇO DE MORRO HOMEM
3121108;CANAL DE NICA
3121109;CHAFARIZ
3121201;CASINHAS
3121202;FIGUEIRA COCHO
3121203;PATARESA
3121701;JUNCALINHO
3121702;SPENCER
3121801;ASSOMADA GAMBOESA
3121802;CHA TADEIA
3121803;CRUZ DE ROQUE
3121804;GAMBOESA D'AGUA
3121805;GOIABEIRA
3121806;LARANJALINHO
3121807;LOMBO PELADO DE BAIXO
3121808;LOMBO PELADO DE CIMA
3121809;PENEDA
3121810;TRAGO
3121811;CHÃ MANCLARA
3121812;PIANÇÃO
3121813;LADEGIRA GRANDE
3121901;ASSOMADA DRAGOEIRO
3121902;CABECA DE VACA
3121903;MARGOSA
3121904;MORRO
3121905;NORTINHO
3121906;RECANTO
3121907;RIBEIRA SECA
3122001;MORRO ALTO
3122101;CHÃ DE CANTINHO
3122102;ESTANCINHA
3122103;MANGRANDE
3122104;ALTO DE CANECA
3122105;PALINHA
3122106;PANDULHA
3122107;ALTO CANECA
3122108;MORRO BRÁZ
3122401;ALI DE BAIXO
3122402;MONTE VIDEU
3122403;FORTE
3122404;PREGUIÇA
3122701;CIGANA
3122702;ENSOSSO
3122703;FAIEL
3122704;FUNDO FIGUEIRA
3122705;MARIA PALINHA
3122706;MOFINA
3122707;PALSO
3122708;POMBAS
3122709;RABONA
3122710;RIBEIRA DAS VACAS
3122711;RIBEIRAO
3122712;TALHO / CHÃ DE TALHO
3122713;CHÃ COLINHA
3122714;PONTA LESTE
3122715;CABOQUIM
3122716;BARREIRO
3122801;CENTRO / VILA
3122802;CHANZINHA
3122803;ESTANCIA DE BAIXO
3122804;LADEIRA
3122805;LOMBINHO
3122806;MONTE ALEGRE
3122807;SAO JOAO
3122808;RIBEIRINHA
3122809;ALTO CANECA
3122810;MANUEL ANTÓNIO
3122811;CAPON
3122812;ROCHINHA
3122813;PENEDO
3122814;CRONTCHA
3122815;MARICA
3122816;LAPA
3122817;MAIMONA
3122818;PANDULHA
3122819;LOMBONA
3122820;FRONTEIRA
3122821;MERMORIAL
3122822;PASSAGEM
3122823;ALTO MIRA
3122824;MEIO ESTANCIA
3210101;CACHACINHO
3210102;CALDEIRA
3210103;CHAMICO
3210104;CHAMICO DE CIMA
3210105;CHAMICO DE BAIXO
3210106;CHÃ DE CALDEIRA
3210107;ASSOMADA CABECALINHO
3210108;RIBEIRA DE FONTE
3210109;ESTANCHA
3210110;CHÃ
3210111;LOMBO CABECALINHO
3210112;MISSEMIRINHA
3210113;LOMBO FERREIRA
3210114;COXO DE CABEÇALINHO
3210115;CURVA DE BARRAQUINHA
3210116;LOMBO COLO/LOMBO LOTEIRO
3210117;MATO FORT
3210118;TITEIA
3210119;ALTO CACÁCO
3210301;CRUZINHA
3210302;FRAGATONA
3210303;GERONIMO
3210304;SANTA BARBARA
4110601;ALTO SANTA CRUZ
4110602;ALTO S. JOÃO
4110603;BAIRRO NOVO
4110604;BOAVISTA
4110605;CHÃ DE MATIAS
4110606;FORÇA AEREA
4110607;FORTINHO
4110608;HORTELÃO
4110609;LOMBA BRANCA
4110610;MORRO CURRAL
4110611;PREGUIÇA
4110612;RIBEIRA FUNDA
4110613;SANTA CRUZ
4110614;ÁFRICA
4110615;PRÉ-FABRICADA
4110616;ILHA MADEIRA
4110617;ALTO ELECTRA
4110618;PRETORIA
4110619;BAIRRO NOVO I
4110620;FERRADURA
4110621;I.F.H.
4110622;BAIRRO MILITAR 8/24
5110101;CABEÇA DOS TARRAFES
5110201;FUNDO DAS FIGUEIRAS
5110301;JOÃO GALEGO
5120101;BOFARREIRA
5120201;ESTÂNCIA DE BAIXO
5120301;POVOAÇÃO VELHA
5120401;RABIL
5120402;BOAVENTURA
5120403;CABEÇADA
5120501;SAL REI
5120502;BOM SOSSEGO
5120503;PONTA D'AREIA
5120504;PADRE VARELA
5120505;RIBA D'ALTO
5120506;RUA DE CABOQUE
5120507;SANTA BARBARA
5120508;FARINAÇÃO
5120509;RUA DE CRUZ
5120510;RIBEIRINHA
5120511;LARGO SANTA ISABEL
6110101;LÉM BARRELA
6110102;BANDA RIBA
6110201;CALHETA DE BAIXO
6110202;CALHETA DE CIMA
6110203;LÉM TAVARES
6110301;CASCABULHO
6110401;FIGUEIRA HORTA
6110402;FIGUEIRA SECA
6110501;MORRINHO
6110601;MORRO
6110701;PEDRO VAZ
6110801;ALCATRAZ
6110802;PILÃO CÃO
6110901;PRAIA GONÇALO
6110902;SANTO ANTÓNIO
6111001;RIBEIRA DOM JOÃO
6111101;ZONA CENTRAL
6111102;ZONA CICLO
6111103;ZONA CORREIO
6111104;ZONA EMPA
6111105;CALHETINHA
6111106;CASA CARVALHO
6111107;CAPELINHA
6111108;ZONA FAROL
6111109;FONTONA
6111110;BICHE ROCHA
6111111;CASA GAFANHOTO
6111112;ZONA AMPLIADA
6111113;CLUB ONDAS DO MAR
6111201;PILÃO CÃO
6111301;SANTO ANTÓNIO
7110101;ACHADA BISCANHOS
7110102;BIMBIRIM
7110103;LAPA CACHORRO
7110201;CHAO TAVARES
7110202;CUTELO NUNES
7110203;LEM DA COSTA
7110204;LEM VARELA
7110205;RUA COMPRIDA
7110206;ACHADA LAGOA
7110207;TCHAM
7110208;RIBA LA
7110301;ACHADA LONGUEIRA
7110302;ACHADA PILAO CAO
7110303;ACHADA PONCIANO
7110304;AGUADINHA
7110305;BAIXO CASA BRANCA
7110306;CABECA VACA
7110307;CANTADOR
7110308;CASA CHOCA
7110309;CUTELO MENDES
7110310;CUTELO MOREIRA
7110311;GUINDAO
7110312;MONTE VERMELHO
7110313;MONTINHO
7110314;PAGIGALO
7110315;PASSO
7110316;PONTA
7110317;TRAVESSA VAZ
7110318;VALA
7110319;CUTELINHO
7110401;ACHADA CRUZ
7110402;ACHADA MEIO
7110403;FUNDO PORTAL
7110404;MARICOTA
7110405;PONTA CHAO BOM
7110406;PORTAL BAIXO
7110407;RIBA CUTELO
7110408;PORTAL RIBA
7110409;PONTA LEMBA LEMBA
7110410;CHÃO DIANTE
7110501;ACHADA MOIRAO/RIBA TCHÃ
7110502;BAIXO
7110503;BELEM
7110504;CARREIRA
7110505;CUTELO
7110506;GAMCHEMBA
7110507;LONTIGUEIRO
7110508;PE DE MONTE
7110509;PONTA BAIXO
7110510;PORTAL
7110511;RIBEIRAO CARRASCO
7110512;TAMAREIRA
7110513;LEM MORREIRA
7110514;ACHADA LIMANIPO
7110515;MORÃO DENTRO
7110516;PONTA
7110601;ACHADA PORTO
7110602;ACHADA TENDA / TENDA
7110603;BILIMBOA
7110604;ACHADA BAIXO
7110605;SALA BANDEIRA
7110606;KELEM
7110607;BAIXO
7110701;CHAO DE JUNCO
7110702;CUTELO
7110703;ESCADA
7110704;FANHOZA
7110705;GUARDA SANCHES
7110706;MONTE
7110707;PEDRA FERRO
7110708;RENQUE MEIO
7110709;RENQUE TRAZ
7110710;ROCHA BRANCA
7110711;SOMBRA DE MONTE
7110712;PONTA BASSORA
7110713;C. CORREIA
7110714;TAGARRA
7110801;BAIXO DA ESTRADA
7110802;CABECA CARREIRA
7110803;CAMPO TRABALHO
7110804;CHAO BOM
7110805;COLUNATO
7110806;ESTRADA
7110807;LEM DE TCHADA
7110808;LEM MENDES
7110809;LEM TAVARES
7110810;MONTE DE MOSCA
7110811;PECHECO
7110812;PERDIGOTO
7110813;PONTA RIBEIRA
7110814;QUINTAL
7110815;RIBA ESTRADA
7110816;RUA D'HORTA/RIBA D'HORTA
7110817;CHÃO DE LAVADA
7110901;CURRAL VELHO
7110902;CUTELO LAXIDO
7110903;ACIMA CUTELO
7110904;RIBEIRA LIMÃO
7110905;PEDRA CUMPRIDA
7110906;CUTELO GOMES
7110908;PEDRA JUNTADO
7111001;ACHADA BILIM
7111002;FAZENDA
7111003;ASSOMADA
7111101;CALDEIRA
7111102;FIGUEIRA MUITA
7111103;PONTA ALTO
7111109;CHÃ TAVARES
7111201;COVAO MENDES
7111202;FONTE BANANA
7111203;LEM MONTEIRO
7111204;MATO GALO
7111205;PONTA VITAL
7111206;RABO DAGU
7111207;SUBIDA ESPINHO
7111208;LAGOA
7111209;TRAVESSA BAIXO
7111210;CHÃO FRADA
7111301;CHAO DE QUEBRADA
7111302;MASSAPE
7111303;MATO BRAZIL
7111304;MATO FAVA
7111305;MONTE VERMELHO
7111306;MONTINHO
7111307;QUEBRADA
7111308;CUTELO D'ACHADA
7111401;ACHADINHA
7111402;CHAO DE MATO
7111403;COCO SANCHES
7111404;CUTELO BAIXO
7111405;FUNDO
7111406;LAPA PORCO
7111407;LEM BORGES
7111408;MATO BAIXO
7111409;PEORNEL
7111501;ACHADA MILHO BRANCO
7111502;PE DE ROCHA
7111503;PONTA ALTA
7111504;QUEBRADA
7111601;PONTA DO LOBRAO
7111602;PONTA FURNA
7111701;ACHADINHA
7111702;BONGOLON
7111703;CUBA DE BAIXO
7111704;RIBEIRA DA PRATA
7111705;ACHADA CUBA
7111706;CUTELO
7111801;CHAO DE CAFE
7111802;CUTELO BAIXO
7111803;CUTELO DE PORTAL
7111804;FUNDA PORTAL
7111805;RIBEIRAO SAL
7111901;ACHADA CARREIRA
7111902;ACHADA IGREJA
7111903;JOAO VARELA
7111904;TRAS OS MONTES
7111905;TRAVESSA PINHA
7111906;COVÃO DE ESTRADA
7111907;LEM BARELA
7111908;LÃ VARELA
7111909;DJAGUI-DJAGUI
7111910;PRINDA CATCHOR
7111911;FUNDO LOJA
7111912;RIBA LI
7111913;CHÃO GRANDE
7112001;COLHE BICHO
7112002;COVAO SANCHES
7112003;MONTE IRIA
7112004;PONTA GATO
7112005;PONTA LAGOA
7112006;VILA (CENTRO)
7112007;MDR
7112008;CHÃ DE CAPELA
7112009;MONTE BODE
7112010;SORRADO CABINDA
7112011;SARRADA
7112012;ACHADA BAIXO
7112013;PONTA DE ATUM
7112014;ALTO ESTRADA
7210101;ACHADA CARAPATE
7210102;ACHADA GALEGO
7210103;CALDEIRA
7210104;GUDO
7210105;PONTA FUNDO
7210106;PONTA LOPES
7210107;ASSOMADINHA
7210201;ACHADA CAMELO
7210202;CHA DE BAIXO
7210203;CHAO DE RIBA
7210204;LADEIRA
7210205;CHAO SANTOS
7210206;CHAO TAVERNA
7210207;VIUVA
7210301;ACHADA LAZAO
7210302;LÉM VARELA
7210303;ACHADA BAIXO
7210304;INHEU
7210305;CUTELO
7210306;COVÃO ZIMBRÃO
7210401;ACHADA LEITE
7210402;RIBA DE ACHADA
7210403;LÉM DA VEIGA
7210405;PIZARRA
7210406;LÉM FIDALGO
7210407;CUTELO
7210408;LÉM MONTEIRO
7210501;ACHADA BAIXO
7210502;ALTO JOAO DO
7210503;BERBEL
7210504;CAVALEIRO
7210505;CHA DE LAGOA
7210506;CHAO BAIXO
7210507;CHIQUEIRINHO
7210508;CURRAL VELHO
7210509;FUNCO GUARDA
7210510;FUNDURA
7210511;JAGAU
7210512;LAGE
7210513;LEM DIAS
7210514;LEM DOS REIS
7210515;LEM FORTES
7210516;LEM MARTINS
7210517;LEM SEMEDO
7210518;LEM SILVA
7210519;LEM TAVARES
7210520;MATO FUNDURA
7210521;PASSO DE VACA
7210522;PIZARRA
7210523;PORTAL DE FURNA
7210524;QUINTAL VARELA
7210525;SARRADAO
7210526;SOBRADO
7210527;TABANCA
7210528;TABERNA
7210529;VILA NOVA
7210530;VOLTA DE MONTE
7210531;LÉM PEREIRA
7210532;SANTOS CARVALHO
7210534;LÉM MONTEIRO
7210601;ACHADA PONTA
7210602;PONTA
7210701;ACHADA PELADO
7210702;ACHADA TOSSA
7210703;ASSOMADINHO
7210704;BARREIRA
7210705;BOCA MATO
7210706;CARVOEIRO
7210707;CHAO OLIVEIRA
7210708;CUTELO
7210709;LEM ALMEIDA
7210710;MALVEIRA
7210711;MONTE
7210712;MANIPO
7210713;COVÃO GONÇALVES
7210714;CARRAPATO
7210716;LÉM ROCHA
7210717;LÉM BORRADA
7210718;COVÃO DE PAPAIA
7210801;ACHADA FORA
7210802;CHAO DE MONTE
7210803;RIBEIRAO AREIA
7210804;CUTELÃO
7210901;ARRIBADA CIMA
7210902;ARRIBADA COELHO
7210903;COVÃO JORGE
7210904;CUTELO
7210905;ARRIBADA
7210906;CONTEIRA
7211001;BANANA SEMEDO
7211002;COVA FURTADO
7211003;FONTE SEMEDO
7211004;FOGA GATO
7211005;ILHEU
7211101;CANICO
7211102;CARREIRA
7211103;COVAO DA VEIGA
7211104;CUTELO
7211105;GALEAO
7211106;JULANGUE
7211107;LEM GRANDE
7211108;POILAO
7211109;ESCOLA (BOA ENTRADA)
7211110;CHORORO
7211111;COVÃO DE MELO
7211112;CUTELO VAZ
7211113;MONTE
7211114;CUTELO MOREIRA
7211115;LÉM ALMADO
7211201;ALENTEJANO
7211202;BOA ENTRADINHA
7211203;CARREIRA
7211204;CHAO FORMOSA
7211205;CUTELO
7211206;CUTELO DJABE
7211207;DJABE
7211208;FONTE GRANDE
7211209;FUNDAO
7211210;LAPA CORUJA
7211211;LEM MOREIRA
7211212;LONGUEIRA
7211213;PALHA CARGA
7211214;PURGUEIRA
7211215;RIBEIRA GRANDE
7211216;ROMAO
7211217;SUBIDA GRANDE
7211218;ROMBA
7211219;NONEIRA
7211220;CULUMBAN
7211222;SUBIDA FONTONA
7211223;LÉM VAZ
7211224;EM CIMA MONTE
7211225;CASA ESCOLA
7211226;CUTELO LOPES
7211227;RABO MULA
7211228;COVÃO PEREIRA
7211301;BECO
7211302;BOMBARDEIRO
7211303;CARREIRA
7211304;CARRICO
7211306;CHA DE CARREIRA
7211307;CHA DE PINHA
7211308;CHA DE RIBA
7211309;HUNGRIA
7211310;LARANJINHA
7211311;MAMONDA
7211312;MANIPO
7211313;RIBEIRAO CARRICO
7211314;TELHAL
7211315;TRAVESSA
7211316;VOLTA DE OURO
7211317;CHÃ DE NONA
7211318;ALTA MERA
7211319;VOLTADOR
7211320;TRAVESSA BAIXO
7211321;CASA GRANDE
7211322;CHÃ DE CANA
7211401;CHA DE CRUZ
7211403;LEM DE PAREDE
7211404;LEM MONTEIRO
7211405;LEM VIEIRA
7211406;CUTELO
7211407;CHÃ PEREIRA
7211408;LÉM GOMES
7211410;CHÃO GOMES
7211411;CHÃO CABRAL
7211501;ACHADA GRANDE
7211502;ACHADA GREGORIO
7211503;BOA VISTA
7211504;CHA DE POMBAL
7211505;CHA DE TANQUE
7211506;DESDES
7211507;GAMBOA
7211508;MINA DE OURO
7211509;ROMAO
7211510;RIBEIRAO ENGRACIA
7211511;SONGO
7211512;POMBAL
7211513;PONTA CRUZ
7211601;CHARCO
7211602;RIB ISCA
7211603;LOCA LE
7211604;TABERNA
7211605;COVÃO DENTRO
7211606;TERRA VERMELHO
7211607;FIGUEIRA COXO
7211608;LÉM FREIRE
7211701;CRUZ GRANDE
7211702;PORTAL DE FURNA
7211703;QUATRO CAMINHO
7211704;COVAO ROBALO
7211801;CASTELO
7211802;COVAO PORTAL
7211803;ENTRE PICOS
7211804;MATO D'ONCA
7211901;ENTRE PICOS DE CIMA
7211902;ENTRE PICOS DE BAIXO
7211903;ENTRE PICOS DE MEIO
7212001;ACHADA DA AGUA
7212002;ACHADA HILARIO
7212003;ACHADA NHO MARCO
7212004;ACHADINHA
7212005;BOLE
7212006;CACHEU
7212007;CHA DE CUBA
7212008;CHA DE CURRAL
7212009;CHA DE FIGUEIRA
7212010;CHA DE LAGOA
7212011;CHAO DE LORNA
7212012;CHAO DE PINTO
7212013;COVAO BAIXO
7212014;CRUZ
7212015;CURRAL DE CABRA
7212016;FEITAL
7212017;FIGUEIRA DAS NAUS
7212018;GANCHUMBA
7212019;GARGANTA
7212020;MARMULANO
7212021;MONTE MOSCA
7212022;PEDRA BRANCO
7212023;PONTA POCO
7212024;RUFEU
7212025;FIGUEIRA MESA
7212026;CABEÇA BODE
7212027;MONTE FEITAL
7212101;ACHADA BRAZ
7212102;CABECA CARREIRA
7212103;TCHRORO
7212104;CRUZ DE CIMA
7212105;FONTEANA
7212106;FONTIANINHO
7212107;FOTALEZA
7212108;ILHEU
7212109;LEM GOMES
7212110;MASSAPE
7212111;MONTE TIRO
7212112;VILA CANTOR
7212113;VIVENDA
7212114;PEDRACA
7212115;LÉM DE ALMADA
7212116;F.ANINHO
7212117;RIBA CUTELO
7212201;BANANA
7212202;CHA DE MOREIRA
7212203;COLEGIO
7212204;FONTE LIMA
7212205;LEM DE ALMEIDA
7212206;NONA
7212207;PEDRA VERMELHA
7212208;COVÃO DENTRO
7212209;COBERTA
7212210;CUTELINHO
7212211;CHÃ DE BAIXO
7212212;COVON
7212213;CHA FERREIRA
7212214;CHÃ
7212215;CURRAL
7212216;LAPA
7212217;BEGUERA
7212218;PONTA FONTE LIMA
7212219;RIBEIRA POTE
7212301;BOQUEIRAO
7212302;CADA VEZ
7212303;CATIVO
7212304;CHA DE OURO
7212305;COVAO RIBEIRO
7212306;CUTELO VARELA
7212307;FUNCO
7212308;FURNA ABAIXO
7212309;PICO REBELO
7212310;RIBEIRÃO CONSTANTINA
7212311;VISTA NOVA
